LFQi 1_ATL2: Significant Class A	LFQi 1_ATL2: Significant Class B	LFQi 1_ATL2: -Log(P-value)	LFQi 1_ATL2: Difference	LFQi 1_ATL3: Significant Class A	LFQi 1_ATL3: Significant Class B	LFQi 1_ATL3: -Log(P-value)	LFQi 1_ATL3: Difference	LFQi 1_ATP2B1: Significant Class A	LFQi 1_ATP2B1: Significant Class B	LFQi 1_ATP2B1: -Log(P-value)	LFQi 1_ATP2B1: Difference	LFQi 1_CLTA: Significant Class A	LFQi 1_CLTA: Significant Class B	LFQi 1_CLTA: -Log(P-value)	LFQi 1_CLTA: Difference	LFQi 1_LAMP1: Significant Class A	LFQi 1_LAMP1: Significant Class B	LFQi 1_LAMP1: -Log(P-value)	LFQi 1_LAMP1: Difference	LFQi 1_LMAN1: Significant Class A	LFQi 1_LMAN1: Significant Class B	LFQi 1_LMAN1: -Log(P-value)	LFQi 1_LMAN1: Difference	LFQi 1_MTOR: Significant Class A	LFQi 1_MTOR: Significant Class B	LFQi 1_MTOR: -Log(P-value)	LFQi 1_MTOR: Difference	LFQi 1_OSBPL8: Significant Class A	LFQi 1_OSBPL8: Significant Class B	LFQi 1_OSBPL8: -Log(P-value)	LFQi 1_OSBPL8: Difference	LFQi 1_POLR1C: Significant Class A	LFQi 1_POLR1C: Significant Class B	LFQi 1_POLR1C: -Log(P-value)	LFQi 1_POLR1C: Difference	LFQi 1_RAB14: Significant Class A	LFQi 1_RAB14: Significant Class B	LFQi 1_RAB14: -Log(P-value)	LFQi 1_RAB14: Difference	LFQi 1_SEC13: Significant Class A	LFQi 1_SEC13: Significant Class B	LFQi 1_SEC13: -Log(P-value)	LFQi 1_SEC13: Difference	LFQi 1_SEC24D: Significant Class A	LFQi 1_SEC24D: Significant Class B	LFQi 1_SEC24D: -Log(P-value)	LFQi 1_SEC24D: Difference	LFQi 1_SPTLC1: Significant Class A	LFQi 1_SPTLC1: Significant Class B	LFQi 1_SPTLC1: -Log(P-value)	LFQi 1_SPTLC1: Difference	LFQi 1_TAF12: Significant Class A	LFQi 1_TAF12: Significant Class B	LFQi 1_TAF12: -Log(P-value)	LFQi 1_TAF12: Difference	LFQi 1_VAPA: Significant Class A	LFQi 1_VAPA: Significant Class B	LFQi 1_VAPA: -Log(P-value)	LFQi 1_VAPA: Difference	LFQi 1_ATL2: Profile correlation	LFQi 1_ATL3: Profile correlation	LFQi 1_ATP2B1: Profile correlation	LFQi 1_CLTA: Profile correlation	LFQi 1_LAMP1: Profile correlation	LFQi 1_LMAN1: Profile correlation	LFQi 1_MTOR: Profile correlation	LFQi 1_OSBPL8: Profile correlation	LFQi 1_POLR1C: Profile correlation	LFQi 1_RAB14: Profile correlation	LFQi 1_SEC13: Profile correlation	LFQi 1_SEC24D: Profile correlation	LFQi 1_SPTLC1: Profile correlation	LFQi 1_TAF12: Profile correlation	LFQi 1_VAPA: Profile correlation	Protein IDs	Majority protein IDs	Protein names	Gene names	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQi 1_ATL2_01	LFQi 1_ATL2_02	LFQi 1_ATL2_03	LFQi 1_ATL3_01	LFQi 1_ATL3_02	LFQi 1_ATL3_03	LFQi 1_ATP2B1_01	LFQi 1_ATP2B1_02	LFQi 1_ATP2B1_03	LFQi 1_CLTA_01	LFQi 1_CLTA_02	LFQi 1_CLTA_03	LFQi 1_LAMP1_01	LFQi 1_LAMP1_02	LFQi 1_LAMP1_03	LFQi 1_LMAN1_01	LFQi 1_LMAN1_02	LFQi 1_LMAN1_03	LFQi 1_MTOR_01	LFQi 1_MTOR_02	LFQi 1_MTOR_03	LFQi 1_OSBPL8_01	LFQi 1_OSBPL8_02	LFQi 1_OSBPL8_03	LFQi 1_POLR1C_01	LFQi 1_POLR1C_02	LFQi 1_POLR1C_03	LFQi 1_RAB14_01	LFQi 1_RAB14_02	LFQi 1_SEC13_01	LFQi 1_SEC13_02	LFQi 1_SEC13_03	LFQi 1_SEC24D_01	LFQi 1_SEC24D_02	LFQi 1_SEC24D_03	LFQi 1_SPTLC1_01	LFQi 1_SPTLC1_02	LFQi 1_SPTLC1_03	LFQi 1_TAF12_01	LFQi 1_TAF12_02	LFQi 1_TAF12_03	LFQi 1_VAPA_01	LFQi 1_VAPA_02	LFQi 1_VAPA_03
		0.472983447	0.728944043			0.303239455	0.521246492			1.172858659	-1.365108445			0.238094977	-0.423811822			0.174519407	0.32587521			3.087115061	-2.365648224			1.231956058	1.407997286			0.629051747	0.897806885			0.205923899	0.375301225			0.308475689	0.743134816			0.204215077	0.372666432			0.920773503	-1.16696157			0.156928587	0.297208977			0.084054085	0.169695891	+	+	3.884133726	3.177869697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J9JIE6;Q9UM00;J3QQY2;Q9UM00-2;J3KS45;J3KTQ7	J9JIE6;Q9UM00;J3QQY2;Q9UM00-2	Transmembrane and coiled-coil domain-containing protein 1	TMCO1	Color2 [Red]	1	5					3	3	3	15.9	15.9	15.9	27.079	0	5.8721	3765500	43	15.87471771	14.91653252	16.321558	16.74583244	15.37578583	14.36809731	12.60145378	14.96776676	13.75739002	14.56771851	14.90034771	14.45949554	15.23620129	15.24814987	15.51471424	11.7444973	14.30976009	12.50770378	16.38852119	16.32563972	16.27497864	16.57349968	15.83456993	15.17133331	16.3096714	14.67689323	15.14907265	16.47790146	15.64925575	15.49604225	15.61281109	15.01950359	16.3610878	13.89121437	11.6218195	14.78887081	15.40314484	15.72784042	14.85155392	15.63364792	15.08231544	18.32579803	17.97941399	18.15437317
		0.096582234	-0.094267891			0.15832396	0.139667148			0.278953943	-0.236075955			1.038296874	-0.617578416			0.363608233	0.29157297			2.270018171	-0.985205587			0.343211228	0.278663381			0.001447521	0.001557268			0.12872427	0.122099922			0.258500227	0.299767078			0.746634681	0.495239657			0.022670549	-0.023818752			0.522613744	0.38395502			0.230574412	0.201836068			0.635945668	0.40920857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K4DI93;Q13620-1;Q13620;Q13620-3;A6NE76;A0A0A0MR50;Q13619-2;Q13619	K4DI93;Q13620-1;Q13620;Q13620-3	Cullin-4B	CUL4B	Color2 [Red]	1	5					20	20	20	32.2	32.2	32.2	102.75	0	93.692	54593000	499	21.46183968	20.94599533	19.26885796	21.52166748	20.95645523	19.90037537	19.98203468	21.1639843	20.13883591	20.44445229	20.01740074	19.76885033	21.48674583	20.47555923	20.78052711	20.33995438	20.05443954	18.82049751	21.21347427	21.00257683	20.49110985	21.30719185	20.66934204	19.96493912	21.12022209	20.55327988	20.60104942	21.14220619	20.65219688	21.51960564	20.62809753	21.15789223	21.04846573	20.37793159	20.44495773	21.5424099	20.87041855	20.58526993	21.19430161	20.57773209	20.72284126	21.40997124	21.00312614	20.77402496
		0.82479907	1.216975021			0.014972144	-0.03655103			0.196602837	-0.405158524			0.180141265	-0.375998742			0.191074646	-0.395440438			0.62003813	-0.997707094			0.372522368	-0.682063075			0.250588415	0.496398762			0.185667487	0.385862732			0.936692637	-1.581359044			0.43998859	0.775058002			0.186446758	-0.387247522			0.30800849	0.586985742			0.587015557	0.959265391			0.106517462	-0.232292366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EIN2;Q9BRJ7	K7EIN2;Q9BRJ7	Protein syndesmos	NUDT16L1	Color2 [Red]	1	5					2	2	2	13.6	13.6	13.6	21.809	0	3.4707	534070	20	15.20457077	14.86176586	14.70146847	15.23982239	13.61114025	12.15626431	13.69490242	13.95419598	12.63649559	14.87608528	13.72919559	11.76088619	14.89235306	11.03719902	14.38289452	14.34012794	12.18981552	12.11834526	15.35662365	9.955757141	14.2080822	15.20246792	14.04703903	13.52723217	14.86689281	13.94754601	13.6568718	11.11865711	13.23270607	13.74651432	14.86771297	14.9324913	14.75086403	14.74288845	10.84133244	15.41788578	13.48519993	14.12395954	15.06175041	14.6671114	14.32685089	14.39164639	13.37775326	12.65060329
		0.098610147	0.119553657			0.168448842	-0.202963102			0.355270819	0.356325758			0.025117647	-0.032754235			0.283834965	-0.297949936			0.233016754	0.253390385			0.042057976	0.053871927			0.073122541	-0.090800104			0.132991568	0.156412116			0.373628782	-0.574211133			0.131283462	-0.154629126			1.120188972	-0.807018634			0.437307331	0.418239948			0.35327033	0.354751578	+	+	4.589040476	2.223771186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EJ33;K7EIT0;K7ESN1;O14908-2;O14908	K7EJ33;K7EIT0;K7ESN1;O14908-2;O14908	PDZ domain-containing protein GIPC1	GIPC1	Color2 [Red]	1	5					1	1	1	27.4	27.4	27.4	6.8628	0.0064157	1.8915	41318	3	11.41104603	11.87020111	11.69998455	10.2898674	12.4861145	11.23769951	12.93599892	10.79857063	11.90090084	11.82103634	11.46368408	11.27566051	12.25541592	11.35880184	10.21338558	12.57907295	10.85889149	11.91307926	12.00248623	10.72011185	12.07714462	12.3477335	10.63363075	11.41862679	12.21095181	10.54444122	12.3276844	11.06324482	11.1271801	12.24832535	11.25723839	10.71805763	9.499588013	12.42648602	10.49489212	11.44930077	11.67261124	12.68463707	12.13862896	11.56562233	11.92686939	13.65653706	13.60478497	14.03256226
		0.382910611	0.40334539			0.341212096	-0.407315926			2.699781979	-1.435794131			0.48283278	-0.481121635			0.200618804	0.238592811			2.015121012	-1.225684384			0.039411018	0.054050636			0.076126282	-0.100644584			0.500640264	0.494258526			0.761092744	0.990547156			0.138729998	0.173369771			0.463634969	0.466728147			0.367675609	0.390817179			0.452821189	0.458511416			0.448076026	-0.453089115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EJE8;K7EKE6;P36776-3;P36776-2;P36776;K7ER27	K7EJE8;K7EKE6;P36776-3;P36776-2;P36776	"Lon protease homolog, mitochondrial"	LONP1	Color2 [Red]	1	5					3	3	3	5.1	5.1	5.1	93.296	0	6.2284	1142200	24	14.56653023	14.72302055	15.57385445	15.35950947	12.1749649	14.89694691	14.59006023	13.81518269	11.37632942	14.09704494	14.09399509	14.22844315	15.39047146	14.05367184	14.96402454	13.36002445	14.27546978	12.72664452	14.44611359	14.21074772	15.24138737	14.46773243	14.49341774	14.50965118	15.22071838	15.26158047	14.63231373	15.14190769	15.58125973	14.66389179	14.31564522	15.24840927	14.99709129	14.76118755	15.28026295	15.52083397	14.90341091	14.40454292	14.92995167	15.05057144	15.03531456	14.41508198	13.68518639	14.19383335
		0.13143369	0.15852355			0.233022003	0.260207167			0.055896026	-0.072299385			1.708632821	-1.069707026			0.224523386	0.251595879			0.70189631	-0.604669471			0.719157705	0.614996474			0.402854659	-0.402326393			0.169977882	0.198576618			0.378249117	-0.599833953			0.418670636	0.414373225			0.158594882	0.186988912			0.781397461	0.651255426			0.12081625	0.147063546			0.263901482	0.288057636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EK06;K7ER16;K7ER00;Q9Y285-2;Q9Y285	K7EK06;K7ER16;K7ER00;Q9Y285-2;Q9Y285	Phenylalanine--tRNA ligase alpha subunit	FARSA	Color2 [Red]	1	5					1	1	1	10.1	10.1	10.1	18.502	0	7.4286	3697900	81	15.85289478	15.354249	15.31309605	15.95358276	15.39606953	15.47563839	14.90801716	15.71317196	15.2612505	14.84225178	14.32319546	13.96099758	14.6989212	15.98029613	16.09819603	15.7635498	15.40341187	13.24445534	16.22754097	15.82853317	15.72547245	16.04644203	15.50214767	13.42193317	15.96149445	15.61910248	15.05031586	15.86285496	13.54785824	15.82553005	15.55098724	15.85067558	15.66658497	14.85632801	16.07598114	16.19589043	16.24484634	15.44099903	15.59374142	15.47142124	15.42341137	15.86812305	15.60449505	15.43622398
		0.156607626	0.553827731			0.014263667	-0.054896863			0.211529261	0.716651326			0.995367837	2.293129158			0.547318133	-1.515867242			0.91821168	-2.174408513			0.103283406	-0.382399141			0.097200787	-0.361878886			1.04745131	2.370470383			0.377052588	-1.316596679			0.384500062	-1.162216486			0.221533136	0.74500935			0.09504149	-0.354542605			0.027039669	0.107915379			1.084403849	2.36795915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EL20;O75821;K7ER90;K7ENA8;K7EP16;K7EL60;K7ENH0	K7EL20;O75821;K7ER90;K7ENA8	Eukaryotic translation initiation factor 3 subunit G	EIF3G	Color2 [Red]	1	5					8	8	8	50.6	50.6	50.6	29.38	0	323.31	71879000	272	17.26792145	11.26260948	17.20667076	16.5073452	13.28717613	14.11650658	13.69207096	15.27942944	17.2156086	16.93548775	14.83392811	18.77375031	14.50996017	12.93084812	12.57749939	12.3932333	13.43853188	12.366889	14.61281109	11.09876919	17.43867874	11.55142021	14.27815914	17.37738037	15.65608978	17.43518257	17.66559982	9.98026371	17.18185043	14.62084961	11.29971504	15.07493591	16.75955009	12.54532623	16.96059036	12.40607166	14.18309212	16.63806725	13.84940529	16.97443771	13.68123245	16.98370552	17.21731377	16.97857666
		0.315325698	-0.444942229			0.309729318	-0.440264775			0.743598143	0.843328431			0.656682142	-0.773132406			0.639120064	0.758418301			1.610360336	1.384269705			0.035403451	-0.062661135			1.499943638	-1.326914587			0.340943866	-0.473385502			0.374989136	-0.671992608			0.129800387	-0.210054933			0.288376986	0.414137731			0.544432122	-0.675638499			0.689811756	0.800389653			0.394931036	0.520012783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7ELL7;P14314-2;P14314;A0A0C4DGP4;K7EJ70;K7EPW7	K7ELL7;P14314-2;P14314	Glucosidase 2 subunit beta	PRKCSH	Color2 [Red]	1	5					5	5	5	14.4	14.4	14.4	60.192	0	12.028	6763800	41	10.13005447	12.14050484	10.93247604	9.826095581	11.81684685	11.57412529	11.37774563	12.52792072	12.85706425	8.794113159	10.44197655	13.06010437	12.04662991	11.6417017	12.8397789	12.68612385	12.61121655	12.96009636	10.91156578	11.68445778	11.66331482	10.67303753	9.887386322	10.20558262	10.89409447	12.11772346	10.11262417	10.46942234	11.83949852	11.54513931	11.16843033	11.1384964	10.7791357	12.17063713	12.62703609	10.22126007	10.92243481	11.42189026	13.03634834	11.35457134	12.25316429	11.82657623	11.84608173	12.42524242
		0.037738975	-0.021625864			1.778294761	-0.552614557			0.291592778	0.135621661	+	+	7.739470052	-0.947097506			0.224377394	0.10935104			0.546064124	0.219765236			0.060704358	-0.03398185			0.129945066	0.068242881			0.036610329	-0.021003923			0.065530319	-0.052701559			0.048834946	0.027665547			0.58727452	0.231684966			0.344224705	0.154805883			0.414178927	0.178717132			1.482853602	-0.454512623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7ELV1	K7ELV1		MAPK4	Color2 [Red]	1	5					1	1	1	10.7	10.7	10.7	26.185	0.004833	2.0423	70232000	36	21.15844727	21.73937607	21.27526093	20.19820595	21.46338654	20.9185257	21.32245636	21.87500191	21.41012573	20.15288925	20.82228851	20.64068222	21.71389389	21.44359398	21.37750626	21.75229836	21.62809753	21.45969009	21.06078529	21.72354889	21.35460854	21.3058567	21.68961525	21.42593384	21.61045265	21.34082413	21.223526	21.32108116	21.2185688	21.65473366	21.26996422	21.38458633	21.81741714	21.37660599	21.67899895	21.62742805	21.69391823	21.33924675	21.72675323	21.46208954	21.53782082	21.25297737	20.93747139	20.68397522
		0.063276723	-0.079631624			0.700046433	-0.624135789			0.103941731	0.125881558			0.416807289	-0.404749371			0.189844053	-0.214006769			0.203609014	-0.227122752			0.511740552	-0.472242047			0.102573219	-0.124378241			0.090448569	-0.110904003			0.128516254	-0.193624105	+	+	10.22266717	2.325619144			0.223773252	-0.24590247			0.381259101	-0.377905818			0.00495206	0.006628345			0.820215442	-0.677179155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7ELV2;Q96EE3;Q96EE3-1;K7ENI5;K7EP88	K7ELV2;Q96EE3;Q96EE3-1;K7ENI5;K7EP88	Nucleoporin SEH1	SEH1L	Color2 [Red]	1	5					6	6	6	36.5	36.5	36.5	29.541	0	260.36	19399000	115	18.29293251	18.80854225	17.91811752	18.23822784	18.42918587	16.71866608	18.94028473	18.50781059	18.13936234	18.68099213	17.87068939	17.5695591	18.63058662	17.47619247	18.54151344	18.1395607	18.67634964	17.79614067	18.27980042	17.92648125	17.72846603	18.80901527	18.33044434	17.75649071	18.84368134	17.74937248	18.34012794	18.097435	18.17279816	20.86906433	20.43583298	20.36078262	18.28906441	18.58900642	17.68208885	18.36213303	17.93174171	17.90153885	19.16459846	17.83510017	18.25824356	18.17079544	17.43501854	17.62113571
		1.414984286	-0.988989476			0.039851212	0.052734093			2.014513717	1.215913464			0.398458083	-0.412689718			0.084367297	0.109806279			0.289629468	0.320859982			0.163870018	-0.19901123			0.542820791	-0.520502944			0.166229005	0.201492528			0.482566676	-1.032557047			0.850699277	0.713729604			0.730518422	-0.643147841			0.050855408	-0.068392581			0.892212171	0.736910538	+	+	10.11599884	4.38208679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EM05;Q8NC06;Q8NC06-2;Q8NC06-3	K7EM05;Q8NC06;Q8NC06-2;Q8NC06-3	Acyl-CoA-binding domain-containing protein 4	ACBD4	Color2 [Red]	1	5					2	2	2	14.1	14.1	14.1	29.676	0	3.9509	375910	5	10.33230782	10.09499264	11.72999096	10.35757446	12.3377409	12.58714676	13.19439507	12.54687023	12.50852108	11.30473232	10.53548908	11.90947723	11.82958412	11.61727238	11.74658108	12.11854172	11.68154907	11.97652149	11.03464413	12.25019073	11.05529118	10.41734695	12.53843117	10.49601555	11.70411301	11.81697464	11.92569351	10.37880325	11.59364128	12.73296642	11.64422607	12.48498058	10.85763645	11.07450962	11.18076038	10.2207222	11.91474533	12.56557846	12.07275867	12.60219193	12.25127506	16.76888275	16.96769905	14.53393841
		0.415375082	0.628958947			0.101720709	-0.205572837			0.122274639	-0.226995087			0.695421187	-0.917397199			1.428707669	-1.468522499			0.464157421	0.684181922			0.278479009	0.458825647			0.408494325	0.620964831			0.820635511	1.028276807			0.556639547	0.909338755			0.291352015	-0.475924029			0.199370855	-0.347615742			0.013649572	-0.028188651			0.370587707	-0.575948152			0.445569832	0.649567214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P41567;K7EM18;K7EQP2	P41567;K7EM18	Eukaryotic translation initiation factor 1	EIF1	Color2 [Red]	1	5					6	6	2	62.8	62.8	26.5	12.732	0	323.31	40658000	239	17.72573853	16.87087059	15.5754509	17.22138023	17.22900581	13.21807861	16.23296356	16.00647926	15.56748104	16.3693409	12.83618832	16.69370461	16.30871201	12.57779598	15.48987961	17.19777298	16.55605698	16.57081985	17.33420372	15.72093868	16.64681244	17.51891518	16.91356659	15.71748924	17.41410637	17.36273193	16.49860001	17.32649994	16.67438507	16.18901443	15.56048203	15.36959743	15.837924	15.37432671	16.26137924	17.31619263	16.89071465	14.14935017	16.8569603	13.98210239	16.00364876	16.97499657	16.78557968	16.47330856
+	+	6.597876222	3.35890661			0.61046974	0.653104646			0.238004294	0.431053888			0.737222581	-1.021143777			0.186853599	-0.351561501			0.00030785	-0.000689806			0.494600891	0.766771898			0.054420929	-0.115053776			0.019083751	-0.041869754			0.288455019	-0.899915304			0.068811709	0.143420683			0.339636213	-0.574877657			1.048744603	-1.29297202			0.981301756	-1.238198762	+	+	6.281397028	3.421292169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EMR7;O75298-3;O75298-2;O75298	K7EMR7;O75298-3;O75298-2;O75298	Reticulon;Reticulon-2	RTN2	Color2 [Red]	1	5					1	1	1	6.6	6.6	6.6	29.519	0	6.2125	782470	4	15.24559021	14.33929348	15.02535629	13.50133991	11.77645969	11.21503448	11.9920454	12.21723747	12.31083775	10.31315899	11.06963158	11.12467861	11.89215183	11.87107086	10.59440804	11.79844284	10.47806358	13.0506382	12.00475693	12.3045435	13.13846207	11.65999222	11.59773445	11.75341225	11.90156364	12.03540516	11.27638912	10.14160919	13.23484039	12.19641876	11.93291187	11.59601402	9.790724754	12.69500256	11.25484562	10.67572594	10.71971035	10.36092854	10.00854111	10.61550617	11.2836647	16.27118874	13.51533031	15.01087761
		0.316040304	-1.140666508			0.286583821	-1.050681614			0.324341052	-1.164454197	+	+	5.641846924	6.642881666			0.369768294	1.290959803			0.03940438	-0.177725165			0.40663704	-1.38939872			0.495167019	-1.612237549			0.685345812	-2.03889182		+	5.149536609	5.287100425			0.783668648	-2.237412135			0.292086846	-1.070775459			0.016704961	0.077198846			0.121764232	-0.507774952			0.601593923	1.881309328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EQB1;Q9UNK0	K7EQB1;Q9UNK0	Syntaxin-8	STX8	Color2 [Red]	1	5					2	2	2	39.2	39.2	39.2	14.164	0	34.088	3822900	23	11.98682117	12.27192593	10.4462862	11.01993179	11.97533131	11.97972488	12.67544079	10.49559307	11.4682703	18.94652367	18.81822014	18.44746208	16.2077961	13.33943272	11.87677193	13.50314808	10.46113014	13.40151405	10.55369282	12.36155987	11.10249424	10.82356453	11.01705074	11.56139278	10.74906921	11.64314938	9.83087635	17.37915802	17.05536652	10.88177967	10.55479145	10.23798084	12.10059071	11.32481194	11.47275066	17.23060226	10.7988987	10.04068661	12.4377594	11.17626953	12.83978367	15.15406609	15.22136021	13.39553452
		0.17970564	-0.305460594			0.232921321	-0.366410237			3.703125854	2.36258336			0.441118702	0.632193084			0.198446466	0.332459986			0.155437441	-0.26940769			0.200895175	-0.335936392			0.085654822	-0.157824507			0.00171121	-0.003439222			0.485536234	-1.677474401			0.539340415	-0.734301667			0.607277801	-0.800222233			0.058824328	-0.111236227			0.004144401	-0.008306376	+	+	8.904609077	5.367684382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EQQ1;O96005-3;O96005-4;O96005	K7EQQ1;O96005-3;O96005-4;O96005	Cleft lip and palate transmembrane protein 1	CLPTM1	Color2 [Red]	1	5					1	1	1	8.8	8.8	8.8	18.743	0	3.9668	2299000	9	11.02614498	10.11699772	13.19452763	10.87320709	10.91583729	12.36577702	14.53533649	14.56075096	12.61380959	11.85923481	11.81089401	13.25842667	11.87139034	11.87560654	12.35334873	10.72521973	11.70817852	12.00389194	10.89734364	10.87887573	12.47724152	10.36044025	10.65747643	13.72769547	10.71545029	13.40354443	11.05320835	10.93808365	10.85544872	10.92255878	11.646101	10.58405495	11.01041508	10.75014305	11.21000767	11.94546032	10.8555994	12.0732832	10.38633251	12.38294315	12.38947868	16.40960693	17.03101158	17.91648674
		1.4326039	-0.859504473			0.055396448	-0.06166944			2.474979658	1.173818688			0.75432684	-0.567197046			1.860501925	1.002599925			0.419219767	-0.370109404			0.979660744	-0.67620687			0.280773916	-0.269892693			0.377403723	-0.341340664			0.055154464	0.073438033			0.540082007	-0.447310157			0.203398402	0.206590026			0.304208353	0.287922787			1.362408861	0.833575558			0.753195119	-0.548216911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EQW8	K7EQW8		TPM4	Color2 [Red]	1	5					3	1	1	74.6	27.1	27.1	6.8126	0	3.6701	4612000	32	16.40703583	16.68359756	16.83516312	16.92983627	17.20132065	18.18814468	18.87498665	18.27325821	18.3959446	16.52467918	16.84830475	17.36050415	18.1060009	18.6003418	18.36474228	17.04761314	16.94455147	17.28590775	15.95258236	17.11431122	17.36538315	16.5631218	17.33210564	17.65975952	16.586092	17.41732597	17.35414696	17.42808151	17.51383591	17.11390495	17.2931118	16.65773773	17.37143707	17.91099358	17.58915329	16.9560585	18.22675133	17.91350937	18.07258224	18.13941193	18.39204979	16.62727737	17.20514488	17.02723694
		0.306534701	-0.690726362			0.396863024	-0.837797247			0.247472638	-0.580358069		+	2.18582363	2.616774732			0.567265464	1.105428823			0.28381635	-0.64917746			0.912074146	-1.538002559			1.086186173	-1.724065417			0.343293848	0.755765461			0.201808911	0.543997165			1.293860581	-1.925325103			0.42074851	0.884941773			0.083606232	-0.22396173			1.007504514	1.642163195			0.442710403	0.911806978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7ERF1;Q9UBQ5-2;Q9UBQ5;K7ES31;K7EQM4;A0A087WVB9;B4DQ48;K7EK53	K7ERF1;Q9UBQ5-2;Q9UBQ5;K7ES31;K7EQM4;A0A087WVB9	Eukaryotic translation initiation factor 3 subunit K	EIF3K	Color2 [Red]	1	5					5	5	5	44.3	44.3	44.3	22.095	0	69.363	52939000	163	12.62520695	11.97579765	14.39620304	12.51239491	13.44979382	12.59380627	15.41283417	11.87319374	12.01614475	14.84686184	16.37335777	16.91613579	14.4943552	15.1296854	14.33622742	12.51885509	15.07539558	11.51776314	12.22071075	13.08619308	11.34914589	10.42069721	14.3505249	11.37070656	14.17703056	15.59933186	13.21773052	14.22746563	13.94535255	13.3006382	12.57853794	9.706640244	13.55638599	14.83115864	14.96348286	12.55676937	13.93424416	13.79593849	15.1436224	14.97347355	15.32625389	14.08223248	14.92314148	14.79943371
		0.123356261	-0.230074955			0.379986593	-0.655940764			0.496146445	-0.723145757			0.203127701	-0.355146181			0.184038356	-0.3265224			2.311107577	-1.947134572			0.491493978	0.718099603			0.561638826	0.792128527			0.174928626	0.312590981			0.051425797	0.133461292			0.3445767	0.547107251			0.305372714	0.497042729			0.345201084	0.547887611			0.076097567	0.148189063			0.027386214	-0.054224405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7ERV3;P04183;K7ENW5;K7ES52;K7ERJ1	K7ERV3;P04183	"Thymidine kinase;Thymidine kinase, cytosolic"	TK1	Color2 [Red]	1	5					3	3	3	17.2	17.2	17.2	28.594	0	13.408	3493400	53	16.87471771	16.45195198	14.36454487	17.7019825	16.27237511	12.43925953	13.81538296	16.43583298	16.07756615	16.53214264	15.95807648	14.8554039	17.31760788	13.55494881	16.55215836	16.63551903	14.05231285	12.25887585	17.47056389	16.43153	16.40907669	17.08316803	16.58657646	16.84597969	16.0643425	15.84840298	17.27794075	16.65773773	15.61266708	16.98481941	16.34590721	16.50796509	17.37983513	16.71906853	15.60145187	17.58585739	15.77514744	16.47984314	17.51275635	15.86113548	15.36252594	16.57413483	15.9844408	15.66019058
		0.336515524	-0.269805036			0.041986731	-0.043419284			0.98234808	0.585779354			1.337066505	-0.712542797			0.902314305	0.553788394			1.540509234	-0.776423245			0.228620556	-0.197078669			0.282717903	0.234690566			0.093339771	-0.089857011			0.473810791	0.443369548			0.316553755	0.257020387			0.843538636	0.529328374			0.056190403	0.056061663			0.625500575	-0.43009669			0.422314672	-0.318114998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K9J957;P61289;P61289-3;P61289-2;A0A087WTV2;K7ENH2;B3KQ25;K7ESG5;B7Z8D3;K7EMD0;K7EPX6;K7EKR3	K9J957;P61289;P61289-3;P61289-2;A0A087WTV2;K7ENH2;B3KQ25;K7ESG5	Proteasome activator complex subunit 3	PSME3	Color2 [Red]	1	5					5	5	5	36.4	36.4	36.4	26.867	0	8.883	8450800	44	16.44034958	17.30313873	17.03585243	16.37729454	17.17884064	17.90236282	17.0890789	17.50633812	18.54803848	16.59103966	16.06913567	16.89581108	17.96245575	17.05600166	18.03660202	17.06160355	16.28191185	16.03595924	16.79195213	17.3289547	16.85938835	17.80391693	17.20122337	17.16820145	16.9989872	16.94180489	17.33577347	17.24609184	17.81984138	17.55329895	16.67397118	18.00777245	17.16810417	17.78959656	18.0297718	16.44125748	18.01835251	17.2201519	16.25961494	17.07211113	17.00470352	16.89391708	16.81227684	16.92821693
